,State_Name,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Crop
46909,tamil nadu,20,60,20,6.12,297.66,29.56666667,475,127,horsegram
46910,tamil nadu,80,40,40,5.54,297.66,29.56666667,2382,3850,jowar
46911,tamil nadu,80,40,20,5.36,297.66,29.56666667,6204,5165,maize
46912,tamil nadu,20,40,20,5.46,297.66,29.56666667,7075,2710,moong
46913,tamil nadu,50,40,20,5.42,297.66,29.56666667,347,789,ragi
46914,tamil nadu,80,40,40,5.54,297.66,29.56666667,52474,197848,rice
46915,tamil nadu,30,15,30,6.54,297.66,29.56666667,1793,581,sesamum
46916,tamil nadu,50,60,30,5.64,297.66,29.56666667,292,270,sunflower
46917,tamil nadu,100,75,50,6.34,884.5,27.65454545,5924,197539,banana
46918,tamil nadu,80,10,40,6.36,884.5,27.65454545,315,2067,ladyfinger
46919,tamil nadu,100,60,50,5,884.5,27.65454545,43,9,blackpepper
46920,tamil nadu,80,15,40,6.46,884.5,27.65454545,421,4707,brinjal
46921,tamil nadu,75,75,150,4.92,884.5,27.65454545,1241,119,cardamom
46922,tamil nadu,70,40,60,6.12,884.5,27.65454545,4577,1124,cashewnuts
46923,tamil nadu,10,20,20,6.36,884.5,27.65454545,41,12,coriander
46924,tamil nadu,40,20,10,6.62,884.5,27.65454545,82,0,drumstick
46925,tamil nadu,20,125,200,3.92,884.5,27.65454545,76,1832,grapes
46926,tamil nadu,75,40,50,5.14,884.5,27.65454545,56,541,jackfruit
46927,tamil nadu,20,20,30,5.06,884.5,27.65454545,4116,13296,mango
46928,tamil nadu,120,60,65,5.96,884.5,27.65454545,1073,8032,onion
46929,tamil nadu,20,10,10,3.9,884.5,27.65454545,6,12,orange
46930,tamil nadu,20,10,40,5.54,884.5,27.65454545,24,0,pomegranate
46931,tamil nadu,90,20,120,5.02,884.5,27.65454545,22,319,sweetpotato
46932,tamil nadu,50,50,50,5.64,884.5,27.65454545,131,4414,tapioca
46933,tamil nadu,100,40,90,5.92,884.5,27.65454545,651,6607,tomato
46934,tamil nadu,120,40,20,5.5,297.66,29.56666667,2610,5872,cotton
46935,tamil nadu,20,60,20,5.86,297.66,29.56666667,4392,1176,horsegram
46936,tamil nadu,80,40,40,5.68,297.66,29.56666667,1466,922,jowar
46937,tamil nadu,80,40,20,5.64,297.66,29.56666667,127,212,maize
46938,tamil nadu,20,40,20,5.68,297.66,29.56666667,4278,1356,moong
46939,tamil nadu,50,40,20,5.6,297.66,29.56666667,4495,6907,ragi
46940,tamil nadu,80,40,40,5.56,297.66,29.56666667,70722,198453,rice
46941,tamil nadu,30,15,30,6.58,297.66,29.56666667,1390,234,sesamum
46942,tamil nadu,50,60,30,5.56,297.66,29.56666667,132,171,sunflower
46943,tamil nadu,60,10,30,5.48,884.5,27.65454545,101,0,ashgourd
46944,tamil nadu,100,75,50,6.56,884.5,27.65454545,664,23489,banana
46945,tamil nadu,80,10,40,6.48,884.5,27.65454545,390,2288,ladyfinger
46946,tamil nadu,60,10,20,6.54,884.5,27.65454545,84,0,bittergourd
46947,tamil nadu,100,50,50,6.5,884.5,27.65454545,27,0,bottlegourd
46948,tamil nadu,80,15,40,6.66,884.5,27.65454545,543,3381,brinjal
46949,tamil nadu,100,65,70,6.38,884.5,27.65454545,12,763,cabbage
46950,tamil nadu,40,20,10,6.58,884.5,27.65454545,42,0,drumstick
46951,tamil nadu,20,20,30,4.86,884.5,27.65454545,731,3037,mango
46952,tamil nadu,120,60,65,6,884.5,27.65454545,65,585,onion
46953,tamil nadu,80,50,30,5.48,884.5,27.65454545,27,0,pumpkin
46954,tamil nadu,25,100,50,6,884.5,27.65454545,182,0,radish
46955,tamil nadu,90,50,20,6.44,884.5,27.65454545,33,0,ridgegourd
46956,tamil nadu,90,20,120,4.9,884.5,27.65454545,2,45,sweetpotato
46957,tamil nadu,50,50,50,5.64,884.5,27.65454545,1617,54479,tapioca
46958,tamil nadu,100,40,90,5.86,884.5,27.65454545,413,3570,tomato
46959,tamil nadu,25,60,100,4.82,884.5,27.65454545,288,1197,turmeric
46960,tamil nadu,100,10,50,5.32,884.5,27.65454545,33,0,watermelon
46961,tamil nadu,120,40,20,5.36,297.66,29.56666667,6977,3241,cotton
46962,tamil nadu,20,60,20,5.86,297.66,29.56666667,17,5,horsegram
46963,tamil nadu,80,40,40,5.52,297.66,29.56666667,6927,4060,jowar
46964,tamil nadu,80,40,20,5.4,297.66,29.56666667,4588,3380,maize
46965,tamil nadu,20,40,20,5.5,297.66,29.56666667,20891,9807,moong
46966,tamil nadu,50,40,20,5.36,297.66,29.56666667,214,435,ragi
46967,tamil nadu,80,40,40,5.68,297.66,29.56666667,13540,56888,rice
46968,tamil nadu,30,15,30,6.42,297.66,29.56666667,4510,857,sesamum
46969,tamil nadu,50,60,30,5.68,297.66,29.56666667,886,228,sunflower
46970,tamil nadu,60,10,30,5.5,884.5,27.65454545,7,0,ashgourd
46971,tamil nadu,100,75,50,6.64,884.5,27.65454545,8272,386862,banana
46972,tamil nadu,80,10,40,6.6,884.5,27.65454545,206,1129,ladyfinger
46973,tamil nadu,80,15,40,6.64,884.5,27.65454545,207,2315,brinjal
46974,tamil nadu,70,40,60,5.82,884.5,27.65454545,749,259,cashewnuts
46975,tamil nadu,10,20,20,6.68,884.5,27.65454545,5188,903,coriander
46976,tamil nadu,40,20,10,6.38,884.5,27.65454545,1456,0,drumstick
46977,tamil nadu,75,40,50,4.84,884.5,27.65454545,1,10,jackfruit
46978,tamil nadu,20,20,30,5.18,884.5,27.65454545,592,2460,mango
46979,tamil nadu,120,60,65,5.88,884.5,27.65454545,1509,8619,onion
46980,tamil nadu,20,10,40,5.5,884.5,27.65454545,49,0,pomegranate
46981,tamil nadu,80,50,30,5.44,884.5,27.65454545,20,0,pumpkin
46982,tamil nadu,90,20,120,4.98,884.5,27.65454545,64,928,sweetpotato
46983,tamil nadu,50,50,50,5.56,884.5,27.65454545,5,168,tapioca
46984,tamil nadu,100,40,90,6.12,884.5,27.65454545,427,3051,tomato
46985,tamil nadu,120,40,20,5.36,297.66,29.56666667,1124,3174,cotton
46986,tamil nadu,20,60,20,5.92,297.66,29.56666667,5607,1331,horsegram
46987,tamil nadu,80,40,40,5.36,297.66,29.56666667,12492,13434,jowar
46988,tamil nadu,80,40,20,5.38,297.66,29.56666667,670,1112,maize
46989,tamil nadu,20,40,20,5.4,297.66,29.56666667,4271,703,moong
46990,tamil nadu,50,40,20,5.36,297.66,29.56666667,9676,25343,ragi
46991,tamil nadu,80,40,40,5.52,297.66,29.56666667,30909,108171,rice
46992,tamil nadu,30,15,30,6.66,297.66,29.56666667,1164,486,sesamum
46993,tamil nadu,50,60,30,5.38,297.66,29.56666667,28,36,sunflower
46994,tamil nadu,50,40,20,4.94,446.14,25.44,1,1,rapeseed
46995,tamil nadu,100,75,50,6.6,884.5,27.65454545,2049,72483,banana
46996,tamil nadu,80,10,40,6.38,884.5,27.65454545,568,3016,ladyfinger
46997,tamil nadu,60,10,20,6.54,884.5,27.65454545,30,0,bittergourd
46998,tamil nadu,80,15,40,6.48,884.5,27.65454545,1465,17679,brinjal
46999,tamil nadu,70,40,60,5.98,884.5,27.65454545,37,13,cashewnuts
47000,tamil nadu,10,20,20,6.64,884.5,27.65454545,68,20,coriander
47001,tamil nadu,40,20,10,6.6,884.5,27.65454545,96,0,drumstick
47002,tamil nadu,50,10,60,5.5,884.5,27.65454545,34,169,garlic
47003,tamil nadu,20,125,200,4.14,884.5,27.65454545,33,796,grapes
47004,tamil nadu,20,20,30,5.16,884.5,27.65454545,12553,96174,mango
47005,tamil nadu,120,60,65,6,884.5,27.65454545,69,621,onion
47006,tamil nadu,20,10,10,4.16,884.5,27.65454545,18,35,orange
47007,tamil nadu,50,50,50,5.96,884.5,27.65454545,7,0,papaya
47008,tamil nadu,80,50,30,5.66,884.5,27.65454545,23,0,pumpkin
47009,tamil nadu,25,100,50,6,884.5,27.65454545,21,0,radish
47010,tamil nadu,90,50,20,6.36,884.5,27.65454545,27,0,ridgegourd
47011,tamil nadu,50,50,50,5.66,884.5,27.65454545,121,4077,tapioca
47012,tamil nadu,100,40,90,5.98,884.5,27.65454545,1254,8372,tomato
47013,tamil nadu,25,60,100,5.06,884.5,27.65454545,196,814,turmeric
47014,tamil nadu,100,10,50,5.46,884.5,27.65454545,17,0,watermelon
47015,tamil nadu,120,40,20,5.36,297.66,29.56666667,4922,11337,cotton
47016,tamil nadu,20,60,20,5.9,297.66,29.56666667,932,250,horsegram
47017,tamil nadu,80,40,40,5.6,297.66,29.56666667,3506,2058,jowar
47018,tamil nadu,80,40,20,5.36,297.66,29.56666667,7006,10190,maize
47019,tamil nadu,20,40,20,5.68,297.66,29.56666667,1579,670,moong
47020,tamil nadu,50,40,20,5.68,297.66,29.56666667,3055,4921,ragi
47021,tamil nadu,80,40,40,5.36,297.66,29.56666667,75279,234750,rice
47022,tamil nadu,30,15,30,6.54,297.66,29.56666667,13279,4804,sesamum
47023,tamil nadu,50,60,30,5.46,297.66,29.56666667,350,453,sunflower
47024,tamil nadu,50,40,20,4.88,446.14,25.44,9,3,rapeseed
47025,tamil nadu,60,10,30,5.4,884.5,27.65454545,109,0,ashgourd
47026,tamil nadu,100,75,50,6.44,884.5,27.65454545,862,19680,banana
47027,tamil nadu,80,10,40,6.32,884.5,27.65454545,247,1730,ladyfinger
47028,tamil nadu,60,10,20,6.62,884.5,27.65454545,32,0,bittergourd
47029,tamil nadu,80,15,40,6.68,884.5,27.65454545,339,1882,brinjal
47030,tamil nadu,70,40,60,5.96,884.5,27.65454545,4613,1369,cashewnuts
47031,tamil nadu,10,20,20,6.5,884.5,27.65454545,302,88,coriander
47032,tamil nadu,60,60,85,6.64,884.5,27.65454545,19,0,cucumber
47033,tamil nadu,40,20,10,6.34,884.5,27.65454545,27,0,drumstick
47034,tamil nadu,20,20,30,4.98,884.5,27.65454545,932,3872,mango
47035,tamil nadu,120,60,65,5.88,884.5,27.65454545,170,1531,onion
47036,tamil nadu,80,50,30,5.42,884.5,27.65454545,72,0,pumpkin
47037,tamil nadu,90,50,20,6.5,884.5,27.65454545,17,0,ridgegourd
47038,tamil nadu,90,20,120,5.04,884.5,27.65454545,139,1956,sweetpotato
47039,tamil nadu,50,50,50,5.4,884.5,27.65454545,6268,270869,tapioca
47040,tamil nadu,100,40,90,6.06,884.5,27.65454545,90,913,tomato
47041,tamil nadu,25,60,100,5.18,884.5,27.65454545,1112,3918,turmeric
47042,tamil nadu,100,10,50,5.34,884.5,27.65454545,1485,0,watermelon
47043,tamil nadu,120,40,20,5.64,297.66,29.56666667,17883,13734,cotton
47044,tamil nadu,20,60,20,6.14,297.66,29.56666667,74,20,horsegram
47045,tamil nadu,80,40,40,5.58,297.66,29.56666667,7996,6695,jowar
47046,tamil nadu,80,40,20,5.36,297.66,29.56666667,8429,17077,maize
47047,tamil nadu,20,40,20,5.44,297.66,29.56666667,11917,5894,moong
47048,tamil nadu,50,40,20,5.48,297.66,29.56666667,500,983,ragi
47049,tamil nadu,80,40,40,5.46,297.66,29.56666667,24139,43976,rice
47050,tamil nadu,30,15,30,6.6,297.66,29.56666667,3661,981,sesamum
47051,tamil nadu,50,60,30,5.36,297.66,29.56666667,700,294,sunflower
47052,tamil nadu,100,75,50,6.48,884.5,27.65454545,760,26885,banana
47053,tamil nadu,100,50,50,6.56,884.5,27.65454545,10,0,bottlegourd
47054,tamil nadu,80,15,40,6.58,884.5,27.65454545,199,2225,brinjal
47055,tamil nadu,75,75,150,4.92,884.5,27.65454545,279,24,cardamom
47056,tamil nadu,70,40,60,6.08,884.5,27.65454545,66,23,cashewnuts
47057,tamil nadu,10,20,20,6.36,884.5,27.65454545,5077,1076,coriander
47058,tamil nadu,40,20,10,6.68,884.5,27.65454545,22,0,drumstick
47059,tamil nadu,75,40,50,4.9,884.5,27.65454545,25,242,jackfruit
47060,tamil nadu,20,20,30,4.82,884.5,27.65454545,1607,11809,mango
47061,tamil nadu,120,60,65,6,884.5,27.65454545,1201,6859,onion
47062,tamil nadu,20,10,10,3.94,884.5,27.65454545,2,4,orange
47063,tamil nadu,50,50,50,5.82,884.5,27.65454545,26,0,papaya
47064,tamil nadu,90,20,120,4.96,884.5,27.65454545,64,927,sweetpotato
47065,tamil nadu,50,50,50,5.44,884.5,27.65454545,30,1011,tapioca
47066,tamil nadu,100,40,90,6.04,884.5,27.65454545,190,1928,tomato
47067,telangana,120,40,20,5.66,770.44,28.68,145297,288030,cotton
47068,telangana,20,60,20,5.86,770.44,28.68,10,5,horsegram
47069,telangana,80,40,40,5.34,770.44,28.68,35410,51097,jowar
47070,telangana,80,40,20,5.6,770.44,28.68,24496,97984,maize
47071,telangana,20,40,20,5.4,770.44,28.68,16589,2654,moong
47072,telangana,120,60,65,6.1,770.44,28.68,45,480,onion
47073,telangana,80,40,40,5.62,770.44,28.68,74851,184732,rice
47074,telangana,30,15,30,6.6,770.44,28.68,2071,362,sesamum
47075,telangana,20,60,20,5.32,770.44,28.68,65721,103839,soyabean
47076,telangana,50,60,30,5.52,770.44,28.68,1144,835,sunflower
47077,telangana,20,60,20,6.08,98.94,25.574,1839,600,horsegram
47078,telangana,80,40,40,5.52,98.94,25.574,63220,38438,jowar
47079,telangana,80,40,20,5.58,98.94,25.574,5963,26255,maize
47080,telangana,20,40,20,5.54,98.94,25.574,4414,1492,moong
47081,telangana,120,60,65,6.08,98.94,25.574,502,13914,onion
47082,telangana,50,40,20,5.06,98.94,25.574,42,11,rapeseed
47083,telangana,80,40,40,5.66,98.94,25.574,6069,16016,rice
47084,telangana,30,15,30,6.4,98.94,25.574,10243,2120,sesamum
47085,telangana,60,30,30,6.11,98.94,25.574,3842,2298,wheat
47086,telangana,100,75,50,6.54,942.8,28.99454545,110,1540,banana
47087,telangana,80,10,40,6.56,942.8,28.99454545,299,1196,ladyfinger
47088,telangana,100,50,50,6.5,942.8,28.99454545,3,0,bottlegourd
47089,telangana,80,15,40,6.48,942.8,28.99454545,544,7061,brinjal
47090,telangana,100,65,70,6.56,942.8,28.99454545,123,0,cabbage
47091,telangana,10,20,20,6.54,942.8,28.99454545,1990,545,coriander
47092,telangana,60,60,85,6.64,942.8,28.99454545,56,0,cucumber
47093,telangana,20,20,30,4.88,942.8,28.99454545,3649,11117,mango
47094,telangana,20,10,10,3.84,942.8,28.99454545,40,253,orange
47095,telangana,90,20,120,4.86,942.8,28.99454545,6,43,sweetpotato
47096,telangana,100,40,90,5.96,942.8,28.99454545,2192,16838,tomato
47097,telangana,25,60,100,4.9,942.8,28.99454545,6394,24815,turmeric
47098,telangana,120,40,20,5.62,770.44,28.68,48689,106829,cotton
47099,telangana,80,40,40,5.5,770.44,28.68,1044,955,jowar
47100,telangana,80,40,20,5.48,770.44,28.68,116523,450711,maize
47101,telangana,20,40,20,5.38,770.44,28.68,28608,10671,moong
47102,telangana,120,60,65,6.06,770.44,28.68,103,1099,onion
47103,telangana,80,40,40,5.58,770.44,28.68,122858,395726,rice
47104,telangana,30,15,30,6.5,770.44,28.68,157,45,sesamum
47105,telangana,50,60,30,5.5,770.44,28.68,497,898,sunflower
47106,telangana,20,60,20,6.04,98.94,25.574,1877,612,horsegram
47107,telangana,80,40,40,5.66,98.94,25.574,1023,948,jowar
47108,telangana,80,40,20,5.56,98.94,25.574,46262,218125,maize
47109,telangana,20,40,20,5.66,98.94,25.574,1949,659,moong
47110,telangana,120,60,65,6.12,98.94,25.574,551,15272,onion
47111,telangana,80,40,40,5.66,98.94,25.574,64718,206321,rice
47112,telangana,30,15,30,6.36,98.94,25.574,3365,697,sesamum
47113,telangana,60,30,30,6.6,98.94,25.574,147,87,wheat
47114,telangana,80,10,40,6.52,942.8,28.99454545,391,1564,ladyfinger
47115,telangana,80,15,40,6.44,942.8,28.99454545,389,5049,brinjal
47116,telangana,100,65,70,6.34,942.8,28.99454545,26,0,cabbage
47117,telangana,10,20,20,6.46,942.8,28.99454545,119,33,coriander
47118,telangana,60,60,85,6.34,942.8,28.99454545,225,0,cucumber
47119,telangana,20,20,30,4.82,942.8,28.99454545,7466,22742,mango
47120,telangana,20,10,10,4.14,942.8,28.99454545,3084,19473,orange
47121,telangana,100,40,90,5.88,942.8,28.99454545,1229,7984,tomato
47122,telangana,25,60,100,5,942.8,28.99454545,14422,108670,turmeric
47123,telangana,120,40,20,5.34,770.44,28.68,76338,176475,cotton
47124,telangana,80,40,40,5.5,770.44,28.68,2063,1345,jowar
47125,telangana,80,40,20,5.42,770.44,28.68,20138,88204,maize
47126,telangana,20,40,20,5.34,770.44,28.68,42930,20478,moong
47127,telangana,50,40,20,5.46,770.44,28.68,12,13,ragi
47128,telangana,80,40,40,5.52,770.44,28.68,130159,377591,rice
47129,telangana,30,15,30,6.54,770.44,28.68,9897,1376,sesamum
47130,telangana,50,60,30,5.66,770.44,28.68,716,778,sunflower
47131,telangana,20,60,20,5.9,98.94,25.574,199,65,horsegram
47132,telangana,80,40,40,5.62,98.94,25.574,9879,13396,jowar
47133,telangana,80,40,20,5.4,98.94,25.574,5430,25434,maize
47134,telangana,20,40,20,5.36,98.94,25.574,4390,1484,moong
47135,telangana,120,60,65,6.04,98.94,25.574,3,83,onion
47136,telangana,80,40,40,5.44,98.94,25.574,11949,34891,rice
47137,telangana,30,15,30,6.36,98.94,25.574,3592,744,sesamum
47138,telangana,100,75,50,6.34,942.8,28.99454545,859,12028,banana
47139,telangana,80,10,40,6.34,942.8,28.99454545,432,1728,ladyfinger
47140,telangana,100,50,50,6.58,942.8,28.99454545,80,0,bottlegourd
47141,telangana,70,40,60,5.84,942.8,28.99454545,10477,1836,cashewnuts
47142,telangana,60,60,85,6.48,942.8,28.99454545,291,0,cucumber
47143,telangana,20,20,30,4.82,942.8,28.99454545,32889,75002,mango
47144,telangana,20,10,10,3.88,942.8,28.99454545,36,227,orange
47145,telangana,50,50,50,6.02,942.8,28.99454545,38,3451,papaya
47146,telangana,90,20,120,5.02,942.8,28.99454545,23,166,sweetpotato
47147,telangana,100,40,90,5.94,942.8,28.99454545,787,5499,tomato
47148,telangana,25,60,100,5.18,942.8,28.99454545,182,956,turmeric
47149,telangana,120,40,20,5.56,770.44,28.68,34979,57407,cotton
47150,telangana,20,60,20,6.16,770.44,28.68,4500,2147,horsegram
47151,telangana,80,40,40,5.4,770.44,28.68,95272,72311,jowar
47152,telangana,80,40,20,5.44,770.44,28.68,92766,200653,maize
47153,telangana,20,40,20,5.54,770.44,28.68,38604,3976,moong
47154,telangana,120,60,65,6.16,770.44,28.68,1614,21197,onion
47155,telangana,50,40,20,5.56,770.44,28.68,6646,8248,ragi
47156,telangana,80,40,40,5.68,770.44,28.68,66350,161231,rice
47157,telangana,30,15,30,6.42,770.44,28.68,877,252,sesamum
47158,telangana,50,60,30,5.52,770.44,28.68,37453,28257,sunflower
47159,telangana,20,60,20,6.18,98.94,25.574,1626,530,horsegram
47160,telangana,80,40,40,5.58,98.94,25.574,32322,19458,jowar
47161,telangana,80,40,20,5.36,98.94,25.574,1970,8674,maize
47162,telangana,20,40,20,5.68,98.94,25.574,11,4,moong
47163,telangana,120,60,65,6.04,98.94,25.574,632,17517,onion
47164,telangana,50,40,20,5.54,98.94,25.574,501,879,ragi
47165,telangana,80,40,40,5.38,98.94,25.574,33146,69375,rice
47166,telangana,60,30,30,6.11,98.94,25.574,231,137,wheat
47167,telangana,80,10,40,6.66,942.8,28.99454545,532,851,ladyfinger
47168,telangana,100,50,50,6.32,942.8,28.99454545,11,0,bottlegourd
47169,telangana,80,15,40,6.48,942.8,28.99454545,748,5969,brinjal
47170,telangana,100,65,70,6.6,942.8,28.99454545,34,0,cabbage
47171,telangana,70,40,60,5.84,942.8,28.99454545,3,0,cashewnuts
47172,telangana,10,20,20,6.64,942.8,28.99454545,1411,387,coriander
47173,telangana,60,60,85,6.4,942.8,28.99454545,136,0,cucumber
47174,telangana,20,125,200,3.88,942.8,28.99454545,66,1259,grapes
47175,telangana,20,20,30,5.14,942.8,28.99454545,6098,18575,mango
47176,telangana,20,10,10,3.94,942.8,28.99454545,2145,13546,orange
47177,telangana,50,50,50,5.86,942.8,28.99454545,134,12169,papaya
47178,telangana,100,40,90,6.06,942.8,28.99454545,5077,27974,tomato
47179,telangana,25,60,100,4.88,942.8,28.99454545,121,635,turmeric
47180,telangana,120,40,20,5.62,770.44,28.68,5761,13318,cotton
47181,telangana,80,40,40,5.62,770.44,28.68,36256,29730,jowar
47182,telangana,80,40,20,5.36,770.44,28.68,109775,204511,maize
47183,telangana,20,40,20,5.36,770.44,28.68,81090,60250,moong
47184,telangana,120,60,65,6.1,770.44,28.68,782,4379,onion
47185,telangana,80,40,40,5.54,770.44,28.68,63923,164218,rice
47186,telangana,30,15,30,6.42,770.44,28.68,2156,619,sesamum
47187,telangana,20,60,20,5.44,770.44,28.68,400,632,soyabean
47188,telangana,50,60,30,5.56,770.44,28.68,7855,15357,sunflower
47189,telangana,20,60,20,5.96,98.94,25.574,639,208,horsegram
47190,telangana,80,40,40,5.44,98.94,25.574,35786,27806,jowar
47191,telangana,80,40,20,5.52,98.94,25.574,2598,11439,maize
47192,telangana,20,40,20,5.68,98.94,25.574,52,18,moong
47193,telangana,120,60,65,6.12,98.94,25.574,2769,81265,onion
47194,telangana,50,40,20,5.12,98.94,25.574,3,1,rapeseed
47195,telangana,80,40,40,5.42,98.94,25.574,22380,51787,rice
47196,telangana,30,15,30,6.34,98.94,25.574,114,24,sesamum
47197,telangana,60,30,30,6.6,98.94,25.574,3419,2103,wheat
47198,telangana,100,75,50,6.52,942.8,28.99454545,121,1694,banana
47199,telangana,80,10,40,6.46,942.8,28.99454545,757,3028,ladyfinger
47200,telangana,100,50,50,6.32,942.8,28.99454545,110,0,bottlegourd
47201,telangana,80,15,40,6.44,942.8,28.99454545,667,8657,brinjal
47202,telangana,100,65,70,6.6,942.8,28.99454545,86,0,cabbage
47203,telangana,70,40,60,5.82,942.8,28.99454545,19,3,cashewnuts
47204,telangana,10,20,20,6.32,942.8,28.99454545,3011,825,coriander
47205,telangana,60,60,85,6.34,942.8,28.99454545,74,0,cucumber
47206,telangana,20,125,200,3.94,942.8,28.99454545,141,2691,grapes
47207,telangana,20,20,30,5.12,942.8,28.99454545,2877,8162,mango
47208,telangana,20,10,10,3.82,942.8,28.99454545,140,766,orange
47209,telangana,50,50,50,6.16,942.8,28.99454545,9,817,papaya
47210,telangana,180,60,90,5.1,942.8,28.99454545,966,8464,potato
47211,telangana,100,40,90,6.08,942.8,28.99454545,2615,18383,tomato
47212,telangana,25,60,100,5.04,942.8,28.99454545,1176,6176,turmeric
47213,telangana,120,40,20,5.5,770.44,28.68,63615,112262,cotton
47214,telangana,80,40,40,5.52,770.44,28.68,13740,6966,jowar
47215,telangana,80,40,20,5.48,770.44,28.68,4193,13061,maize
47216,telangana,20,40,20,5.54,770.44,28.68,83607,48408,moong
47217,telangana,80,40,40,5.68,770.44,28.68,62982,188631,rice
47218,telangana,30,15,30,6.64,770.44,28.68,12887,3132,sesamum
47219,telangana,50,60,30,5.44,770.44,28.68,847,929,sunflower
47220,telangana,20,60,20,5.84,98.94,25.574,3890,1268,horsegram
47221,telangana,80,40,40,5.54,98.94,25.574,14997,10423,jowar
47222,telangana,80,40,20,5.6,98.94,25.574,568,2501,maize
47223,telangana,20,40,20,5.34,98.94,25.574,21,7,moong
47224,telangana,120,60,65,6.12,98.94,25.574,18,499,onion
47225,telangana,80,40,40,5.48,98.94,25.574,60026,169513,rice
47226,telangana,30,15,30,6.68,98.94,25.574,145,30,sesamum
47227,telangana,80,10,40,6.46,942.8,28.99454545,625,2500,ladyfinger
47228,telangana,80,15,40,6.46,942.8,28.99454545,219,2842,brinjal
47229,telangana,10,20,20,6.42,942.8,28.99454545,2712,743,coriander
47230,telangana,60,60,85,6.34,942.8,28.99454545,462,0,cucumber
47231,telangana,20,125,200,3.92,942.8,28.99454545,14,267,grapes
47232,telangana,20,20,30,4.88,942.8,28.99454545,9160,53080,mango
47233,telangana,20,10,10,3.96,942.8,28.99454545,14927,94251,orange
47234,telangana,50,50,50,5.82,942.8,28.99454545,2,182,papaya
47235,telangana,100,40,90,6.16,942.8,28.99454545,1195,8576,tomato
47236,telangana,120,40,20,5.62,770.44,28.68,8588,6416,cotton
47237,telangana,80,40,40,5.46,770.44,28.68,2731,2502,jowar
47238,telangana,80,40,20,5.54,770.44,28.68,50875,190069,maize
47239,telangana,20,40,20,5.36,770.44,28.68,15237,7451,moong
47240,telangana,120,60,65,6.02,770.44,28.68,8,85,onion
47241,telangana,50,40,20,5.44,770.44,28.68,11,12,ragi
47242,telangana,80,40,40,5.46,770.44,28.68,73668,229181,rice
47243,telangana,30,15,30,6.46,770.44,28.68,19,5,sesamum
47244,telangana,20,60,20,5.34,770.44,28.68,607,959,soyabean
47245,telangana,50,60,30,5.56,770.44,28.68,13321,13985,sunflower
47246,telangana,20,60,20,6.14,98.94,25.574,318,103,horsegram
47247,telangana,80,40,40,5.42,98.94,25.574,20010,31996,jowar
47248,telangana,80,40,20,5.46,98.94,25.574,3880,15916,maize
47249,telangana,20,40,20,5.4,98.94,25.574,853,288,moong
47250,telangana,120,60,65,5.92,98.94,25.574,1034,32251,onion
47251,telangana,50,40,20,5.16,98.94,25.574,20,5,rapeseed
47252,telangana,80,40,40,5.42,98.94,25.574,17702,53177,rice
47253,telangana,30,15,30,6.4,98.94,25.574,982,203,sesamum
47254,telangana,60,30,30,6.7,98.94,25.574,1389,636,wheat
47255,telangana,100,75,50,6.52,942.8,28.99454545,360,5041,banana
47256,telangana,80,10,40,6.36,942.8,28.99454545,429,1716,ladyfinger
47257,telangana,80,15,40,6.46,942.8,28.99454545,513,6658,brinjal
47258,telangana,100,65,70,6.46,942.8,28.99454545,2,0,cabbage
47259,telangana,10,20,20,6.44,942.8,28.99454545,470,129,coriander
47260,telangana,60,60,85,6.4,942.8,28.99454545,16,0,cucumber
47261,telangana,20,20,30,5,942.8,28.99454545,752,2291,mango
47262,telangana,20,10,10,3.94,942.8,28.99454545,9,59,orange
47263,telangana,100,40,90,6,942.8,28.99454545,1716,11319,tomato
47264,telangana,25,60,100,4.98,942.8,28.99454545,9568,28321,turmeric
47265,telangana,120,40,20,5.64,770.44,28.68,15368,36070,cotton
47266,telangana,20,60,20,6.18,770.44,28.68,407,120,horsegram
47267,telangana,80,40,40,5.4,770.44,28.68,38982,41126,jowar
47268,telangana,80,40,20,5.32,770.44,28.68,28838,121985,maize
47269,telangana,20,40,20,5.58,770.44,28.68,18641,6580,moong
47270,telangana,120,60,65,5.92,770.44,28.68,361,3853,onion
47271,telangana,50,40,20,5.54,770.44,28.68,5632,5412,ragi
47272,telangana,80,40,40,5.68,770.44,28.68,21939,50942,rice
47273,telangana,30,15,30,6.48,770.44,28.68,1239,356,sesamum
47274,telangana,50,60,30,5.54,770.44,28.68,852,800,sunflower
47275,telangana,20,60,20,5.96,98.94,25.574,576,188,horsegram
47276,telangana,80,40,40,5.32,98.94,25.574,18111,17006,jowar
47277,telangana,80,40,20,5.52,98.94,25.574,804,3540,maize
47278,telangana,120,60,65,6.06,98.94,25.574,1863,43531,onion
47279,telangana,50,40,20,5.42,98.94,25.574,119,209,ragi
47280,telangana,80,40,40,5.34,98.94,25.574,14360,34605,rice
47281,telangana,60,30,30,6.8,98.94,25.574,1695,1107,wheat
47282,telangana,100,75,50,6.34,942.8,28.99454545,86,1204,banana
47283,telangana,80,10,40,6.54,942.8,28.99454545,1612,7841,ladyfinger
47284,telangana,100,50,50,6.4,942.8,28.99454545,194,0,bottlegourd
47285,telangana,80,15,40,6.4,942.8,28.99454545,2043,29558,brinjal
47286,telangana,100,65,70,6.38,942.8,28.99454545,459,0,cabbage
